,timestamp,buyer,seller,symbol,currency,price,quantity
10008,1339300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
10009,1339700,,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
10010,1339800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10011,1339800,,SUBMISSION,STARFRUIT,SEASHELLS,5047,3
10012,1339800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
10013,1339900,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5045,6
10014,1340400,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,3
10015,1341000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,8
10016,1341100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10017,1341100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
10018,1341200,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,8
10019,1341200,Valentina,Amelia,AMETHYSTS,SEASHELLS,9995,3
10020,1341300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10021,1341300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5046,6
10022,1341300,Valentina,Ruby,STARFRUIT,SEASHELLS,5044,8
10023,1341500,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5048,6
10024,1341500,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
10025,1341700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10026,1341700,Remy,Remy,STARFRUIT,SEASHELLS,5048,1
10027,1341800,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,5
10028,1341800,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
10029,1341900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10030,1342600,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,3
10031,1342800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,4
10032,1342800,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10033,1342800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
10034,1342900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10035,1343100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
10036,1343500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10037,1343500,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
10038,1343800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10039,1343900,Remy,Valentina,STARFRUIT,SEASHELLS,5052,1
10040,1344300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
10041,1344300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,2
10042,1344400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10043,1344400,Adam,Remy,STARFRUIT,SEASHELLS,5052,1
10044,1344400,Adam,Valentina,STARFRUIT,SEASHELLS,5052,8
10045,1344600,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10000,4
10046,1344900,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10047,1344900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
10048,1344900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
10049,1345000,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
10050,1345200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
10051,1345400,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
10052,1345700,SUBMISSION,,STARFRUIT,SEASHELLS,5048,7
10053,1345700,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5048,3
10054,1345700,SUBMISSION,Adam,STARFRUIT,SEASHELLS,5048,4
10055,1345700,Valentina,Remy,AMETHYSTS,SEASHELLS,9998,1
10056,1345800,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5050,3
10057,1346200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10058,1346600,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,2
10059,1346600,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,4
10060,1346600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,1
10061,1346800,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10062,1346800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10063,1346900,Valentina,Remy,STARFRUIT,SEASHELLS,5048,1
10064,1347100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
10065,1347100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,2
10066,1347400,Vladimir,Adam,AMETHYSTS,SEASHELLS,9998,5
10067,1347400,Ruby,Adam,AMETHYSTS,SEASHELLS,9998,1
10068,1347400,Rhianna,Adam,AMETHYSTS,SEASHELLS,10002,1
10069,1347800,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
10070,1347800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
10071,1348000,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
10072,1348500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,2
10073,1348500,Vinnie,Remy,AMETHYSTS,SEASHELLS,9996,1
10074,1349100,SUBMISSION,,STARFRUIT,SEASHELLS,5051,5
10075,1349100,SUBMISSION,Rhianna,STARFRUIT,SEASHELLS,5051,5
10076,1349200,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,1
10077,1349500,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
10078,1349500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
10079,1349700,Valentina,Rhianna,STARFRUIT,SEASHELLS,5049,3
10080,1349900,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
10081,1349900,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,6
10082,1349900,,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
10083,1349900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
10084,1350200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10085,1350300,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,7
10086,1350300,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005,1
10087,1350600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10088,1350600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10089,1350600,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,2
10090,1350700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10091,1350700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
10092,1350800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
10093,1350800,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5046,4
10094,1350800,Valentina,Ruby,STARFRUIT,SEASHELLS,5044,2
10095,1350900,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,2
10096,1350900,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5045,2
10097,1350900,Valentina,Amelia,STARFRUIT,SEASHELLS,5043,9
10098,1351100,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
10099,1351300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10100,1351400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,2
10101,1351400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
10102,1351400,Valentina,Remy,STARFRUIT,SEASHELLS,5042,1
10103,1351500,,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
10104,1351600,Adam,Valentina,AMETHYSTS,SEASHELLS,10002,3
10105,1351600,Remy,Rhianna,AMETHYSTS,SEASHELLS,9998,1
10106,1351600,Adam,Rhianna,AMETHYSTS,SEASHELLS,9998,3
10107,1351700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
10108,1351900,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,3
10109,1352000,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10110,1352000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,1
10111,1352100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,1
10112,1352200,Vinnie,Adam,STARFRUIT,SEASHELLS,5042,1
10113,1352200,Vladimir,Adam,STARFRUIT,SEASHELLS,5042,4
10114,1352300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
10115,1352500,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10116,1352900,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
10117,1353400,,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
10118,1353400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
10119,1353400,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,1
10120,1353600,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5043,2
10121,1353800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5044,1
10122,1353900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
10123,1353900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
10124,1354900,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10125,1354900,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
10126,1355100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5044,1
10127,1355200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
10128,1355200,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10129,1355200,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10002,2
10130,1355300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
10131,1355400,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10132,1355400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
10133,1355500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5043,1
10134,1355700,Rhianna,Valentina,STARFRUIT,SEASHELLS,5046,4
10135,1356000,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10136,1356300,,SUBMISSION,STARFRUIT,SEASHELLS,5046,1
10137,1356500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5043,1
10138,1356700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
10139,1356800,Ruby,Valentina,AMETHYSTS,SEASHELLS,10005,7
10140,1356900,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10141,1357000,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5045,2
10142,1357000,Valentina,Amelia,STARFRUIT,SEASHELLS,5043,13
10143,1357200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10144,1357200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10145,1357200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
10146,1357200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
10147,1357200,Remy,Vinnie,STARFRUIT,SEASHELLS,5050,1
10148,1357400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
10149,1357400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
10150,1357400,Remy,Valentina,STARFRUIT,SEASHELLS,5050,1
10151,1357500,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10152,1357500,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
10153,1357700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
10154,1357900,Vladimir,Rhianna,STARFRUIT,SEASHELLS,5044,2
10155,1358000,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10156,1358400,,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
10157,1358400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
10158,1358700,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5045,1
10159,1359000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10160,1359000,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
10161,1359100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10162,1359100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5048,1
10163,1359200,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10164,1359200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10165,1359700,Vinnie,Amelia,STARFRUIT,SEASHELLS,5047,4
10166,1359800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
10167,1360000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10168,1360000,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10169,1360300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10170,1360300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
10171,1360400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
10172,1360400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5048,2
10173,1360900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,2
10174,1360900,Remy,Remy,AMETHYSTS,SEASHELLS,10002,1
10175,1361400,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10176,1361400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10177,1361400,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
10178,1361500,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,3
10179,1361600,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9999,1
10180,1362300,,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
10181,1362300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5052,1
10182,1362800,Adam,Vladimir,AMETHYSTS,SEASHELLS,10002,7
10183,1362900,,SUBMISSION,STARFRUIT,SEASHELLS,5053,9
10184,1363100,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10185,1363100,SUBMISSION,,STARFRUIT,SEASHELLS,5050,3
10186,1363200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5050,1
10187,1363300,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,2
10188,1363600,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
10189,1363700,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10190,1363700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
10191,1363800,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
10192,1363800,,SUBMISSION,STARFRUIT,SEASHELLS,5053,1
10193,1363800,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5053,2
10194,1364200,,SUBMISSION,STARFRUIT,SEASHELLS,5055,1
10195,1364700,,SUBMISSION,STARFRUIT,SEASHELLS,5054,3
10196,1365100,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,6
10197,1365400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5051,1
10198,1365500,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10199,1365500,SUBMISSION,,STARFRUIT,SEASHELLS,5050,7
10200,1365700,Valentina,Rhianna,STARFRUIT,SEASHELLS,5051,5
10201,1365800,,SUBMISSION,STARFRUIT,SEASHELLS,5054,4
10202,1365900,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
10203,1366000,,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
10204,1366000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5054,1
10205,1366300,Vinnie,Amelia,AMETHYSTS,SEASHELLS,10000,6
10206,1366500,Remy,Valentina,STARFRUIT,SEASHELLS,5054,1
10207,1366700,Remy,Valentina,STARFRUIT,SEASHELLS,5053,1
10208,1366800,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5049,8
10209,1367100,Valentina,Rhianna,STARFRUIT,SEASHELLS,5049,2
10210,1367100,Valentina,Amelia,STARFRUIT,SEASHELLS,5048,9
10211,1367600,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
10212,1367600,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,2
10213,1367800,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5048,8
10214,1367800,Valentina,Amelia,STARFRUIT,SEASHELLS,5046,4
10215,1368000,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5049,1
10216,1368100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10217,1368200,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10218,1368200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10219,1368300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5048,1
10220,1368400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5048,1
10221,1368700,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10222,1368700,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
10223,1368900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10224,1368900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
10225,1369200,,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
10226,1369600,Amelia,SUBMISSION,STARFRUIT,SEASHELLS,5046,3
10227,1369600,Amelia,Valentina,STARFRUIT,SEASHELLS,5049,11
10228,1369700,,SUBMISSION,STARFRUIT,SEASHELLS,5048,2
10229,1369700,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5048,2
10230,1369800,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10000,3
10231,1370000,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
10232,1370100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10233,1370100,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,1
10234,1370300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
10235,1370600,,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
10236,1371000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10237,1371000,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
10238,1371100,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5046,7
10239,1371200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
10240,1371300,Rhianna,Remy,STARFRUIT,SEASHELLS,5048,1
10241,1371400,Amelia,SUBMISSION,AMETHYSTS,SEASHELLS,10001,5
10242,1371400,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5045,3
10243,1371400,Valentina,Ruby,STARFRUIT,SEASHELLS,5043,12
10244,1371400,Amelia,Valentina,AMETHYSTS,SEASHELLS,10005,4
10245,1371600,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,10000,2
10246,1371600,Remy,Remy,STARFRUIT,SEASHELLS,5049,1
10247,1371900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
10248,1372300,,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
10249,1372300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
10250,1372500,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
10251,1373300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10252,1373300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5046,1
10253,1373600,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
10254,1373900,,SUBMISSION,STARFRUIT,SEASHELLS,5049,2
10255,1373900,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5049,2
10256,1374100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
10257,1374100,SUBMISSION,Valentina,STARFRUIT,SEASHELLS,5049,2
10258,1374100,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5051,2
10259,1374100,Remy,Valentina,STARFRUIT,SEASHELLS,5050,1
10260,1374200,,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10261,1374200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5050,1
10262,1374700,Rhianna,Valentina,AMETHYSTS,SEASHELLS,10002,2
10263,1374800,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10264,1374800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
10265,1374900,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9996,1
10266,1374900,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9996,2
10267,1375300,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
10268,1375300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
10269,1375300,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,2
10270,1375500,,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
10271,1375600,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5045,2
10272,1375600,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5045,4
10273,1375800,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5046,1
10274,1375900,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10275,1375900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
10276,1376100,SUBMISSION,Ruby,AMETHYSTS,SEASHELLS,9999,2
10277,1376100,Adam,SUBMISSION,STARFRUIT,SEASHELLS,5049,2
10278,1376100,Adam,Vladimir,STARFRUIT,SEASHELLS,5050,6
10279,1376400,,SUBMISSION,STARFRUIT,SEASHELLS,5049,8
10280,1376500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5047,1
10281,1376700,Remy,Valentina,AMETHYSTS,SEASHELLS,10002,1
10282,1377000,,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
10283,1377000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5049,1
10284,1377400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10285,1377400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10286,1377400,Vladimir,Remy,STARFRUIT,SEASHELLS,5044,2
10287,1377400,Valentina,Rhianna,STARFRUIT,SEASHELLS,5045,2
10288,1377800,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,2
10289,1377800,Rhianna,Remy,STARFRUIT,SEASHELLS,5046,2
10290,1377800,Rhianna,Valentina,STARFRUIT,SEASHELLS,5046,2
10291,1377900,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5046,2
10292,1378200,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,10000,1
10293,1378300,SUBMISSION,Amelia,AMETHYSTS,SEASHELLS,9999,7
10294,1378300,Valentina,Amelia,AMETHYSTS,SEASHELLS,9995,4
10295,1378700,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10296,1378700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10297,1378800,Rhianna,Valentina,STARFRUIT,SEASHELLS,5047,2
10298,1378800,Rhianna,Remy,STARFRUIT,SEASHELLS,5047,1
10299,1378900,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5046,3
10300,1379200,,SUBMISSION,STARFRUIT,SEASHELLS,5047,4
10301,1379200,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5047,4
10302,1379200,Rhianna,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
10303,1379300,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10304,1379300,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9998,1
10305,1379300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5044,5
10306,1379300,Valentina,Ruby,STARFRUIT,SEASHELLS,5042,1
10307,1379700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
10308,1379700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5047,1
10309,1379900,Valentina,SUBMISSION,STARFRUIT,SEASHELLS,5045,6
10310,1380000,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5044,1
10311,1380100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10312,1380300,SUBMISSION,Ruby,STARFRUIT,SEASHELLS,5044,5
10313,1380300,Valentina,Ruby,STARFRUIT,SEASHELLS,5042,10
10314,1380500,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10315,1380600,SUBMISSION,Amelia,STARFRUIT,SEASHELLS,5044,2
10316,1381000,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10317,1381000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5045,1
10318,1381200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,7
10319,1381300,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,5
10320,1381300,SUBMISSION,Rhianna,AMETHYSTS,SEASHELLS,9998,5
10321,1381700,Valentina,SUBMISSION,AMETHYSTS,SEASHELLS,9998,1
10322,1381900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
10323,1382000,Rhianna,Valentina,STARFRUIT,SEASHELLS,5045,5
10324,1382100,Rhianna,SUBMISSION,AMETHYSTS,SEASHELLS,10000,2
10325,1382200,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,6
10326,1382200,Ruby,SUBMISSION,STARFRUIT,SEASHELLS,5043,5
10327,1382200,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5043,1
10328,1383000,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,9
10329,1383000,SUBMISSION,Adam,AMETHYSTS,SEASHELLS,9998,1
10330,1383200,Ruby,SUBMISSION,AMETHYSTS,SEASHELLS,10001,3
10331,1383300,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5041,1
10332,1383400,SUBMISSION,Remy,AMETHYSTS,SEASHELLS,9999,1
10333,1383400,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5040,1
10334,1383800,Remy,Valentina,STARFRUIT,SEASHELLS,5043,1
10335,1384100,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5041,1
10336,1384300,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10000,1
10337,1384600,Valentina,Rhianna,AMETHYSTS,SEASHELLS,9998,3
10338,1384600,Remy,Rhianna,AMETHYSTS,SEASHELLS,9998,1
10339,1384600,Rhianna,Amelia,STARFRUIT,SEASHELLS,5044,5
10340,1384700,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10003,2
10341,1384700,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5043,2
10342,1385000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5043,1
10343,1385400,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,1
10344,1385900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5041,1
10345,1386000,SUBMISSION,,STARFRUIT,SEASHELLS,5040,1
10346,1386100,SUBMISSION,,AMETHYSTS,SEASHELLS,9998,3
10347,1386100,SUBMISSION,Adam,AMETHYSTS,SEASHELLS,9998,7
10348,1386100,Vladimir,Adam,AMETHYSTS,SEASHELLS,9998,2
10349,1386200,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
10350,1386400,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,2
10351,1386400,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5044,2
10352,1386500,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
10353,1386800,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5043,1
10354,1386900,,SUBMISSION,AMETHYSTS,SEASHELLS,10002,1
10355,1387000,Remy,SUBMISSION,STARFRUIT,SEASHELLS,5044,1
10356,1387000,Remy,Rhianna,AMETHYSTS,SEASHELLS,9998,1
10357,1387100,Remy,SUBMISSION,AMETHYSTS,SEASHELLS,10001,1
10358,1387500,Rhianna,Valentina,STARFRUIT,SEASHELLS,5045,3
10359,1387900,SUBMISSION,Remy,STARFRUIT,SEASHELLS,5042,1
